,Unnamed: 0,aiddata_id,aiddata_2_id,year,donor,recipient,commitment_amount_usd_constant,coalesced_purpose_code,coalesced_purpose_name
31868,31869,67711387.0,21914116.0,2004,Norway,India,14051.0,32120,Industrial development
31899,31900,67736425.0,19434812.0,2003,Norway,South Africa,13527.0,32120,Industrial development
31960,31961,67789317.0,18234529.0,2002,Spain,Chile,3489.0,32120,Industrial development
31966,31967,67791960.0,22682148.0,2004,Canada,India,238268.0,32120,Industrial development
32011,32012,67818907.0,15130899.0,2000,Japan,Thailand,181475046.0,21050,Air transport
32168,32169,67937060.0,10632736.0,1997,Belgium,Brazil,154639.0,32120,Industrial development
32243,32244,67985084.0,14116494.0,2000,France,India,692869.0,21050,Air transport
32288,32289,68009595.0,9867356.0,1995,Denmark,India,1900116.0,32120,Industrial development
32318,32319,68028551.0,16166423.0,2001,United Kingdom,India,94676.0,32120,Industrial development
32355,32356,68054215.0,29330813.0,2006,Spain,Colombia,67125.0,32120,Industrial development
32364,32365,68064444.0,20415217.0,2003,United States,Colombia,445559.0,21050,Air transport
32408,32409,68094675.0,9967116.0,1995,Netherlands,India,724396.0,23020,Power generation/non-renewable sources
32456,32457,68133653.0,10500828.0,1996,Australia,India,219245.0,21030,Rail transport
32479,32480,68152567.0,18230170.0,2002,Spain,Brazil,3489.0,32120,Industrial development
32485,32486,68159534.0,25527246.0,2005,Spain,Brazil,2178.0,32120,Industrial development
32517,32518,68185250.0,14406292.0,2000,Norway,South Africa,500710.0,32120,Industrial development
32521,32522,68188126.0,29654421.0,2006,United States,South Africa,1098.0,32120,Industrial development
32553,32554,68213941.0,38628756.0,2008,Japan,India,57261548.0,21030,Rail transport
32608,32609,68257026.0,20068076.0,2003,Spain,Colombia,21718.0,32120,Industrial development
32648,32649,68284600.0,11927110.0,1998,United Kingdom,India,28299279.0,23020,Power generation/non-renewable sources
32677,32678,68302178.0,13875941.0,1996,United Kingdom,India,23349743.0,23020,Power generation/non-renewable sources
32681,32682,68303813.0,18234578.0,2002,Spain,Chile,2442.0,32120,Industrial development
32689,32690,68310108.0,37723468.0,2008,Canada,South Africa,105261.0,32120,Industrial development
32754,32755,68354561.0,10731202.0,1997,Germany,Thailand,79368760.0,32120,Industrial development
32944,32945,68494933.0,22680829.0,2004,Canada,India,360396.0,32120,Industrial development
33207,33208,68709057.0,12701145.0,1999,Norway,India,24947.0,32120,Industrial development
33304,33305,68779219.0,11114825.0,1997,Spain,India,158741.0,32120,Industrial development
33326,33327,68796434.0,37614802.0,2008,Spain,India,84643.0,32120,Industrial development
33386,33387,68842373.0,10614373.0,1997,Belgium,Brazil,367268.0,32120,Industrial development
33398,33399,68849886.0,14892429.0,2000,Spain,Colombia,3321.0,32120,Industrial development
33402,33403,68854631.0,12308683.0,1999,Belgium,India,41790.0,32120,Industrial development
33501,33502,68934753.0,28281641.0,2006,Norway,South Africa,4316.0,32120,Industrial development
33541,33542,68958200.0,11575667.0,1998,Netherlands,India,62509.0,32120,Industrial development
33556,33557,68967874.0,20697466.0,2003,Japan,Thailand,191328.0,32120,Industrial development
33611,33612,69011404.0,24405449.0,2005,Norway,South Africa,12531.0,32120,Industrial development
33736,33737,69107455.0,19770157.0,2003,United Kingdom,India,292668.0,32120,Industrial development
33757,33758,69119487.0,36986819.0,2008,Finland,India,278172.0,32120,Industrial development
33825,33826,69176192.0,10493231.0,1996,Japan,Thailand,4507809.0,21030,Rail transport
33945,33946,69265523.0,15696799.0,2001,Germany,India,1242.0,21030,Rail transport
34041,34042,69339137.0,36286055.0,2008,Norway,South Africa,12699.0,32120,Industrial development
34068,34069,69364678.0,14711030.0,2000,United Kingdom,India,723239.0,23020,Power generat./non-renewable sources
34139,34140,69420745.0,11220662.0,1997,Japan,Thailand,10116679.0,21050,Air transport
34246,34247,69494250.0,32007808.0,2007,Norway,India,35795.0,32120,Industrial development
34312,34313,69546402.0,13770940.0,1996,Norway,Thailand,5248220.0,32120,Industrial development
34320,34321,69552308.0,11329451.0,1998,Belgium,India,49423.0,32120,Industrial development
34365,34366,69584402.0,14406333.0,2000,Norway,South Africa,313222.0,32120,Industrial development
34385,34386,69595085.0,17131902.0,2002,Denmark,South Africa,338124.0,32120,Industrial development
34636,34637,69778173.0,29346298.0,2006,Spain,Colombia,13124.0,32120,Industrial development
34651,34652,69787272.0,29318561.0,2006,Spain,Brazil,26129.0,32120,Industrial development
34654,34655,69789954.0,26360655.0,2005,Japan,India,223103732.0,21030,Rail transport
34723,34724,69831929.0,14892392.0,2000,Spain,Colombia,7445.0,32120,Industrial development
34776,34777,69873054.0,13766592.0,1996,Norway,South Africa,148350.0,32120,Industrial development
34836,34837,69911406.0,11114957.0,1997,Spain,Chile,764086.0,32120,Industrial development
34898,34899,69947889.0,25526715.0,2005,Spain,Brazil,128722.0,32120,Industrial development
34944,34945,69980745.0,26411386.0,2005,Japan,Thailand,409998787.0,21050,Air transport
35012,35013,70039668.0,24405817.0,2005,Norway,South Africa,10430.0,32120,Industrial development
35064,35065,70077869.0,11926166.0,1998,United Kingdom,India,922807.0,32120,Industrial development
35230,35231,70198702.0,17573556.0,2002,Norway,South Africa,465535.0,32120,Industrial development
35266,35267,70222760.0,16688600.0,2001,United States,South Africa,3748.0,21050,Air transport
35270,35271,70226418.0,15105469.0,2000,United States,Chile,6388.0,21030,Rail transport
35316,35317,70259524.0,10323335.0,1995,Japan,India,53456513.0,23020,Power generation/non-renewable sources
35401,35402,70320796.0,10976588.0,1997,Switzerland,India,19219363.0,32120,Industrial development
35425,35426,70336745.0,11113101.0,1997,Spain,Chile,503394.0,32120,Industrial development
35470,35471,70370767.0,29596403.0,2006,Canada,India,111841.0,32120,Industrial development
35524,35525,70406777.0,28160481.0,2006,Italy,Brazil,60586.0,32120,Industrial development
35561,35562,70431096.0,14116114.0,2000,France,Thailand,1034209.0,32120,Industrial development
35631,35632,70487801.0,14892059.0,2000,Spain,Chile,7445.0,32120,Industrial development
35815,35816,70621179.0,32429236.0,2007,United Kingdom,India,20216.0,23020,Power generation/non-renewable sources
35821,35822,70630079.0,34287266.0,2007,Japan,India,160355625.0,21030,Rail transport
35843,35844,70646804.0,21595202.0,2004,Germany,India,122337.0,32120,Industrial development
35930,35931,70708236.0,18414120.0,2002,United States,South Africa,3689.0,32120,Industrial development
36095,36096,70846322.0,15100389.0,2000,United States,Thailand,3833.0,32120,Industrial development
36226,36227,70947918.0,22554208.0,2004,Spain,Colombia,5218.0,32120,Industrial development
36236,36237,70961567.0,12086816.0,1998,Canada,Colombia,1321334.0,32120,Industrial development
36286,36287,70990371.0,29343729.0,2006,Spain,Colombia,148843.0,32120,Industrial development
36312,36313,71007828.0,16462969.0,2001,Canada,India,6999252.0,32120,Industrial development
36366,36367,71046835.0,14328191.0,2000,Italy,Brazil,5449.0,32120,Industrial development
36383,36384,71054537.0,29911948.0,2006,United States,India,362374.0,32120,Industrial development
36400,36401,71066438.0,31314191.0,2007,France,Brazil,867748.0,21030,Rail transport
36577,36578,71217996.0,11991227.0,1998,Spain,Colombia,10697.0,32120,Industrial development
36580,36581,71220328.0,11220710.0,1997,Japan,Thailand,340210052.0,21030,Rail transport
36676,36677,71285377.0,11575390.0,1998,Netherlands,India,4225585.0,32120,Industrial development
36690,36691,71297086.0,11408361.0,1998,France,Korea,138600.0,32120,Industrial development
36698,36699,71300976.0,10180904.0,1995,United Kingdom,India,165019.0,23020,Power generation/non-renewable sources
36899,36900,71462076.0,24405407.0,2005,Norway,South Africa,12531.0,32120,Industrial development
36941,36942,71489345.0,20605421.0,2003,Japan,Brazil,18752.0,32120,Industrial development
36968,36969,71509105.0,24497104.0,2005,Norway,India,35808.0,32120,Industrial development
37044,37045,71563191.0,22857899.0,2004,United States,Brazil,263528.0,21030,Rail transport
37091,37092,71591535.0,15910358.0,2001,Norway,Thailand,191405.0,32120,Industrial development
37231,37232,71706110.0,36395315.0,2008,Norway,India,22607.0,32120,Industrial development
37287,37288,71756558.0,18363164.0,2002,Canada,Brazil,2829422.0,32120,Industrial development
37394,37395,71833057.0,17572821.0,2002,Norway,South Africa,153244.0,32120,Industrial development
37616,37617,71991871.0,10492204.0,1996,Japan,Brazil,50293217.0,60040,Rescheduling and refinancing
37625,37626,71998789.0,29909405.0,2006,United States,India,384336.0,32120,Industrial development
37671,37672,72026623.0,26039416.0,2005,United States,Chile,5668.0,21050,Air transport
37675,37676,72029344.0,20065214.0,2003,Spain,Brazil,1978.0,32120,Industrial development
37693,37694,72043626.0,11874323.0,1998,United Kingdom,India,6245780.0,23020,Power generation/non-renewable sources
37707,37708,72053892.0,19491830.0,2003,Norway,Brazil,13797.0,32120,Industrial development
37736,37737,72073982.0,10493327.0,1996,Japan,Thailand,11348700.0,21050,Air transport
37755,37756,72086151.0,17143619.0,2002,Denmark,Thailand,593723.0,23020,Power generation/non-renewable sources
37854,37855,72166877.0,10051971.0,1995,Norway,India,492080.0,32120,Industrial development
38032,38033,72317017.0,28560889.0,2006,Sweden,India,680609.0,32120,Industrial development
38309,38310,72532431.0,29332172.0,2006,Spain,Colombia,6861.0,32120,Industrial development
38370,38371,72572017.0,11874241.0,1998,United Kingdom,India,106765.0,23020,Power generation/non-renewable sources
38437,38438,72615995.0,18364653.0,2002,Canada,Colombia,1050509.0,32120,Industrial development
38463,38464,72634424.0,15103613.0,2000,United States,Thailand,408857.0,21050,Air transport
38610,38611,72749480.0,13837714.0,1996,Switzerland,India,1215739.0,32120,Industrial development
38615,38616,72756291.0,38628700.0,2008,Japan,India,28636753.0,21030,Rail transport
38734,38735,72847418.0,19519085.0,2003,Norway,India,14879.0,32120,Industrial development
38847,38848,72938481.0,10213265.0,1995,Canada,Colombia,1880413.0,32120,Industrial development
38861,38862,72949013.0,14042856.0,2000,Belgium,Brazil,132860.0,32120,Industrial development
38930,38931,72997834.0,38366674.0,2008,United States,Thailand,627293.0,23020,Power generation/non-renewable sources
39253,39254,73213834.0,17574409.0,2002,Norway,South Africa,13919.0,32120,Industrial development
39478,39479,73400528.0,21626232.0,2004,Germany,Thailand,85242.0,32120,Industrial development
39516,39517,73432839.0,20159252.0,2003,Canada,South Africa,109990.0,32120,Industrial development
39547,39548,73448986.0,20700924.0,2003,Japan,Thailand,119212.0,21050,Air transport
39560,39561,73461580.0,11611077.0,1998,Netherlands,Thailand,2500.0,32120,Industrial development
39583,39584,73481520.0,11148949.0,1997,Canada,Chile,1585766.0,32120,Industrial development
39597,39598,73488746.0,13690805.0,1996,Netherlands,India,25603511.0,21030,Rail transport
39611,39612,73495661.0,18375467.0,2002,Canada,India,5151159.0,32120,Industrial development
39623,39624,73501501.0,15130850.0,2000,Japan,Thailand,493461345.0,21030,Rail transport
39661,39662,73532968.0,31978971.0,2007,Norway,Brazil,67034.0,32120,Industrial development
39737,39738,73608713.0,34007461.0,2007,United States,India,106714.0,32120,Industrial development
39807,39808,73666866.0,22681803.0,2004,Canada,India,190375.0,32120,Industrial development
39895,39896,73731321.0,12157194.0,1998,Japan,Thailand,8820167.0,32120,Industrial development
39932,39933,73761846.0,10181028.0,1995,United Kingdom,India,781549.0,32120,Industrial development
39951,39952,73773581.0,33778526.0,2007,United States,Colombia,5336.0,32120,Industrial development
39977,39978,73793995.0,16463879.0,2001,Canada,Chile,1470876.0,32120,Industrial development
40015,40016,73825994.0,11227077.0,1997,Australia,India,686591.0,21030,Rail transport
40016,40017,73829376.0,12157243.0,1998,Japan,Thailand,245106150.0,21030,Rail transport
40072,40073,73870285.0,31903717.0,2007,Norway,South Africa,8379.0,32120,Industrial development
40073,40074,73870519.0,13073351.0,1999,Spain,Colombia,100924.0,32120,Industrial development
40080,40081,73877362.0,14400538.0,2000,Norway,Thailand,1391.0,32120,Industrial development
40278,40279,74011193.0,14730611.0,2000,United Kingdom,India,105992.0,21030,Rail transport
40418,40419,74122054.0,14755355.0,2000,United Kingdom,India,2961538.0,23020,Power generation/non-renewable sources
40422,40423,74124507.0,11927142.0,1998,United Kingdom,India,7460719.0,32120,Industrial development
40523,40524,74199858.0,18414582.0,2002,United States,South Africa,447551.0,32120,Industrial development
40560,40561,74225378.0,24406184.0,2005,Norway,South Africa,14071.0,32120,Industrial development
40565,40566,74226936.0,12555966.0,1999,Italy,India,4477.0,32120,Industrial development
40665,40666,74317640.0,37509700.0,2008,Spain,Colombia,88149.0,21050,Air transport
40801,40802,74431453.0,13256717.0,1999,United States,Colombia,112259.0,21050,Air transport
40949,40950,74547764.0,28746251.0,2006,United Kingdom,India,3976574.0,32120,Industrial development
40982,40983,74567247.0,10094925.0,1995,Sweden,India,390827.0,21030,Rail transport
41015,41016,74591156.0,26128787.0,2005,United States,India,4534.0,32120,Industrial development
41035,41036,74607564.0,10208639.0,1995,Canada,India,14224407.0,21050,Air transport
41085,41086,74661487.0,20202115.0,2003,Canada,Chile,184141.0,32120,Industrial development
41096,41097,74670004.0,9870362.0,1995,France,Chile,24522113.0,21030,Rail transport
41153,41154,74705933.0,12318996.0,1999,Belgium,Thailand,85340.0,32120,Industrial development
41264,41265,74787899.0,14732635.0,2000,United Kingdom,Brazil,17942.0,32120,Industrial development
41269,41270,74790655.0,34004071.0,2007,United States,India,429832.0,21050,Air transport
41310,41311,74831922.0,28280043.0,2006,Norway,South Africa,12086.0,21030,Rail transport
41346,41347,74862195.0,12071462.0,1998,Canada,Colombia,1092905.0,32120,Industrial development
41402,41403,74904844.0,19518955.0,2003,Norway,India,57335.0,32120,Industrial development
41453,41454,74936768.0,20413565.0,2003,United States,Brazil,1204.0,23020,Power generation/non-renewable sources
41487,41488,74953909.0,10181912.0,1995,Finland,India,290876.0,32120,Industrial development
41700,41701,75121002.0,36947208.0,2008,Finland,South Africa,7517.0,32120,Industrial development
41731,41732,75143790.0,15473287.0,2001,France,Thailand,299658.0,32120,Industrial development
41811,41812,75214758.0,10158541.0,1995,Switzerland,India,83778.0,32120,Industrial development
41943,41944,75317727.0,15105309.0,2000,United States,India,30664.0,21030,Rail transport
41945,41946,75319475.0,12557489.0,1999,Italy,Brazil,631797.0,32120,Industrial development
42189,42190,75516921.0,10196937.0,1995,Canada,Brazil,7135751.0,32120,Industrial development
42282,42283,75578987.0,20606426.0,2003,Japan,Brazil,249.0,21030,Rail transport
42350,42351,75625277.0,13532800.0,1996,Belgium,Thailand,430774.0,21030,Rail transport
42372,42373,75643135.0,9868730.0,1995,France,Chile,12533797.0,21030,Rail transport
42447,42448,75703196.0,37612408.0,2008,Spain,India,16929.0,32120,Industrial development
